id,condition,trial,rt,follow_robot,accuracy,conf
5f9ee2450d07574bfe3550ae,No-ToM,Trial 4,1090,not_follow,incorrect,100
5f9ee2450d07574bfe3550ae,No-ToM,Breaking of Trust,4652,follow,correct,26
5f9ee2450d07574bfe3550ae,No-ToM,Trial 6,2663,not_follow,incorrect,100
5f9ee2450d07574bfe3550ae,No-ToM,Trial 7,1297,not_follow,incorrect,100
5f9ee2450d07574bfe3550ae,No-ToM,Trial 8,1253,follow,correct,100
5f9ee2450d07574bfe3550ae,No-ToM,Trial 9,856,follow,correct,100
5f9ee2450d07574bfe3550ae,No-ToM,Assessment of Trust,1005,not_follow,incorrect,100
5fa0b58f57837c13bc8760d6,ToM,Trial 1,3393.0999999940395,follow,correct,100
5fa0b58f57837c13bc8760d6,ToM,Trial 2,842.7999999821186,follow,correct,100
5fa0b58f57837c13bc8760d6,ToM,Trial 3,86798.20000001787,follow,correct,78
5fa0b58f57837c13bc8760d6,ToM,Trial 4,891.6999999880793,follow,correct,100
5fa0b58f57837c13bc8760d6,ToM,Breaking of Trust,10159.299999982117,follow,correct,100
5fa0b58f57837c13bc8760d6,ToM,Trial 6,1332.4000000059605,follow,correct,100
5fa0b58f57837c13bc8760d6,ToM,Trial 7,3397.4000000059605,follow,correct,100
5fa0b58f57837c13bc8760d6,ToM,Trial 8,1255.700000017881,follow,correct,100
5fa0b58f57837c13bc8760d6,ToM,Trial 9,1166.8000000119205,follow,correct,100
5fa0b58f57837c13bc8760d6,ToM,Assessment of Trust,21972.300000011917,not_follow,incorrect,85
5fa1781899f54227772d29d2,ToM,Trial 1,1243.5,follow,correct,76
5fa1781899f54227772d29d2,ToM,Trial 2,1341.6000000238414,follow,correct,100
5fa1781899f54227772d29d2,ToM,Trial 3,18868.600000023845,not_follow,incorrect,73
5fa1781899f54227772d29d2,ToM,Trial 4,1107.7999999523158,follow,correct,100
5fa1781899f54227772d29d2,ToM,Breaking of Trust,3393.800000011921,follow,correct,100
5fa1781899f54227772d29d2,ToM,Trial 6,1526.8000000119205,follow,correct,100
5fa1781899f54227772d29d2,ToM,Trial 7,996.9000000357628,follow,correct,65
5fa1781899f54227772d29d2,ToM,Trial 8,877.5,follow,correct,100
5fa1781899f54227772d29d2,ToM,Trial 9,2067.5,follow,correct,80
5fa1781899f54227772d29d2,ToM,Assessment of Trust,18469.799999952316,follow,correct,55
5fa26d58b1145030398e72f9,ToM,Trial 1,3611.9999999937136,follow,correct,100
5fa26d58b1145030398e72f9,ToM,Trial 2,1351.1250000155997,follow,correct,100
5fa26d58b1145030398e72f9,ToM,Trial 3,4640.545000002021,follow,correct,100
5fa26d58b1145030398e72f9,ToM,Trial 4,3409.5199999865154,follow,correct,100
5fa26d58b1145030398e72f9,ToM,Breaking of Trust,13828.959999984356,follow,correct,100
5fa26d58b1145030398e72f9,ToM,Trial 6,1309.7149999812252,follow,correct,100
5fa26d58b1145030398e72f9,ToM,Trial 7,1925.1300000178153,follow,correct,100
5fa26d58b1145030398e72f9,ToM,Trial 8,2778.180000022984,follow,correct,100
5fa26d58b1145030398e72f9,ToM,Trial 9,2098.7349999777507,follow,correct,100
5fa26d58b1145030398e72f9,ToM,Assessment of Trust,2584.8149999801544,not_follow,incorrect,60
5fa863ce4a7c416f9f2671bd,ToM,Trial 1,5303.199999988079,follow,correct,100
5fa863ce4a7c416f9f2671bd,ToM,Trial 2,883,follow,correct,100
5fa863ce4a7c416f9f2671bd,ToM,Trial 3,2795.2999999523163,follow,correct,100
5fa863ce4a7c416f9f2671bd,ToM,Trial 4,919.600000023842,follow,correct,100
5fa863ce4a7c416f9f2671bd,ToM,Breaking of Trust,5733,follow,correct,90
5fa863ce4a7c416f9f2671bd,ToM,Trial 6,1658.7000000476835,follow,correct,100
5fa863ce4a7c416f9f2671bd,ToM,Trial 7,1651.1000000238414,follow,correct,100
5fa863ce4a7c416f9f2671bd,ToM,Trial 8,2437.199999988079,follow,correct,100
5fa863ce4a7c416f9f2671bd,ToM,Trial 9,1830.5,follow,correct,100
5fa863ce4a7c416f9f2671bd,ToM,Assessment of Trust,47366.89999997617,follow,correct,80
5fad6ab698959b09b469de28,No-ToM,Trial 1,1326.9000000059605,follow,correct,100
5fad6ab698959b09b469de28,No-ToM,Trial 2,780.5,follow,correct,100
5fad6ab698959b09b469de28,No-ToM,Trial 3,7713.5,follow,correct,100
5fad6ab698959b09b469de28,No-ToM,Trial 4,2415.0999999940395,follow,correct,100
5fad6ab698959b09b469de28,No-ToM,Breaking of Trust,920,follow,correct,98
5fad6ab698959b09b469de28,No-ToM,Trial 6,49029.80000001192,follow,correct,80
5fad6ab698959b09b469de28,No-ToM,Trial 7,2025.3000000119205,follow,correct,100
5fad6ab698959b09b469de28,No-ToM,Trial 8,1179.700000017881,follow,correct,100
5fad6ab698959b09b469de28,No-ToM,Trial 9,1812.200000017881,follow,correct,100
5fad6ab698959b09b469de28,No-ToM,Assessment of Trust,7331.700000017881,not_follow,incorrect,100
5fad9cb5460126158bf715f8,ToM,Trial 1,1815.799999952316,follow,correct,100
5fad9cb5460126158bf715f8,ToM,Trial 2,2512.5999999642368,follow,correct,100
5fad9cb5460126158bf715f8,ToM,Trial 3,3724.200000047684,follow,correct,75
5fad9cb5460126158bf715f8,ToM,Trial 4,1005.4000000357628,follow,correct,100
5fad9cb5460126158bf715f8,ToM,Breaking of Trust,969.1999999880792,follow,correct,100
5fad9cb5460126158bf715f8,ToM,Trial 6,1263.2000000476835,follow,correct,40
5fad9cb5460126158bf715f8,ToM,Trial 7,1935.400000035763,not_follow,incorrect,50
5fad9cb5460126158bf715f8,ToM,Trial 8,736.70000004768394,follow,correct,100
5fad9cb5460126158bf715f8,ToM,Trial 9,965.3000000119208,follow,correct,100
5fad9cb5460126158bf715f8,ToM,Assessment of Trust,1983.5,not_follow,incorrect,100
5fb2ab84a2f41e8f52b6290d,No-ToM,Trial 1,2563.699999988079,follow,correct,100
5fb2ab84a2f41e8f52b6290d,No-ToM,Trial 2,1022.600000023842,follow,correct,88
5fb2ab84a2f41e8f52b6290d,No-ToM,Trial 3,5729.600000023844,follow,correct,86
5fb2ab84a2f41e8f52b6290d,No-ToM,Trial 4,29638.399999976144,not_follow,incorrect,64
5fb2ab84a2f41e8f52b6290d,No-ToM,Breaking of Trust,12754.800000011925,follow,correct,77
5fb2ab84a2f41e8f52b6290d,No-ToM,Trial 6,1985.8000000119205,follow,correct,97
5fb2ab84a2f41e8f52b6290d,No-ToM,Trial 7,1150.399999976158,follow,correct,100
5fb2ab84a2f41e8f52b6290d,No-ToM,Trial 8,1724.5999999642377,follow,correct,96
5fb2ab84a2f41e8f52b6290d,No-ToM,Trial 9,714.1999999880793,follow,correct,100
5fb2ab84a2f41e8f52b6290d,No-ToM,Assessment of Trust,16265.700000047684,not_follow,incorrect,66
5fb411f8b58ab902c5ee69e7,No-ToM,Trial 1,1257.0999999996277,follow,correct,100
5fb411f8b58ab902c5ee69e7,No-ToM,Trial 2,776.5,follow,correct,100
5fb411f8b58ab902c5ee69e7,No-ToM,Trial 3,3577.7999999998137,follow,correct,100
5fb411f8b58ab902c5ee69e7,No-ToM,Trial 4,1037.7000000001865,follow,correct,100
5fb411f8b58ab902c5ee69e7,No-ToM,Breaking of Trust,7765.299999999814,follow,correct,100
5fb411f8b58ab902c5ee69e7,No-ToM,Trial 6,935.9000000003724,follow,correct,100
5fb411f8b58ab902c5ee69e7,No-ToM,Trial 7,5876.4000000003725,follow,correct,100
5fb411f8b58ab902c5ee69e7,No-ToM,Trial 8,1364.8999999994408,follow,correct,100
5fb411f8b58ab902c5ee69e7,No-ToM,Trial 9,955.2999999998136,follow,correct,100
5fb411f8b58ab902c5ee69e7,No-ToM,Assessment of Trust,875.7999999998137,not_follow,incorrect,100
5fb59b9ecada2200082c0842,No-ToM,Trial 1,1213.2999999523158,follow,correct,100
5fb59b9ecada2200082c0842,No-ToM,Trial 2,1298.399999976158,follow,correct,100
5fb59b9ecada2200082c0842,No-ToM,Trial 3,17763.599999964237,follow,correct,85
5fb59b9ecada2200082c0842,No-ToM,Trial 4,1317.1000000238414,not_follow,incorrect,92
5fb59b9ecada2200082c0842,No-ToM,Breaking of Trust,983.3000000119208,follow,correct,70
5fb59b9ecada2200082c0842,No-ToM,Trial 6,2856.5,follow,correct,100
5fb59b9ecada2200082c0842,No-ToM,Trial 7,5646,follow,correct,100
5fb59b9ecada2200082c0842,No-ToM,Trial 8,2582.4000000357632,follow,correct,100
5fb59b9ecada2200082c0842,No-ToM,Trial 9,2072.600000023841,not_follow,incorrect,100
5fb59b9ecada2200082c0842,No-ToM,Assessment of Trust,15963.399999976153,follow,correct,70
5fba86b47b71a5a60f2ab4b0,ToM,Trial 1,1118.3000000119205,follow,correct,100
5fba86b47b71a5a60f2ab4b0,ToM,Trial 2,831.0999999940394,follow,correct,100
5fba86b47b71a5a60f2ab4b0,ToM,Trial 3,1538.8999999910593,follow,correct,61
5fba86b47b71a5a60f2ab4b0,ToM,Trial 4,877.5,follow,correct,100
5fba86b47b71a5a60f2ab4b0,ToM,Breaking of Trust,631.7000000029802,follow,correct,34
5fba86b47b71a5a60f2ab4b0,ToM,Trial 6,2896.5,follow,correct,48
5fba86b47b71a5a60f2ab4b0,ToM,Trial 7,1819.79999999702,follow,correct,43
5fba86b47b71a5a60f2ab4b0,ToM,Trial 8,1944.0999999940395,follow,correct,100
5fba86b47b71a5a60f2ab4b0,ToM,Trial 9,1101.5,follow,correct,100
5fba86b47b71a5a60f2ab4b0,ToM,Assessment of Trust,1668,follow,correct,58
5fbbe815c5b45b000b41b06b,No-ToM,Trial 1,957.5,follow,correct,100
5fbbe815c5b45b000b41b06b,No-ToM,Trial 2,1070.1000000238414,follow,correct,100
5fbbe815c5b45b000b41b06b,No-ToM,Trial 3,6862.700000047684,follow,correct,100
5fbbe815c5b45b000b41b06b,No-ToM,Trial 4,994.7999999523166,follow,correct,100
5fbbe815c5b45b000b41b06b,No-ToM,Breaking of Trust,697.6999999880793,follow,correct,100
5fbbe815c5b45b000b41b06b,No-ToM,Trial 6,1133.699999988079,follow,correct,100
5fbbe815c5b45b000b41b06b,No-ToM,Trial 7,1588.2000000476835,follow,correct,100
5fbbe815c5b45b000b41b06b,No-ToM,Trial 8,1779.399999976158,follow,correct,100
5fbbe815c5b45b000b41b06b,No-ToM,Trial 9,881.5,not_follow,incorrect,89
5fbbe815c5b45b000b41b06b,No-ToM,Assessment of Trust,732,follow,correct,62
5fbbecc81dd9320255278632,ToM,Trial 1,1594.29999999702,follow,correct,100
5fbbecc81dd9320255278632,ToM,Trial 2,1015.1000000089408,follow,correct,90
5fbbecc81dd9320255278632,ToM,Trial 3,2602,follow,correct,79
5fbbecc81dd9320255278632,ToM,Trial 4,1022,follow,correct,88
5fbbecc81dd9320255278632,ToM,Breaking of Trust,7534,not_follow,incorrect,52
5fbbecc81dd9320255278632,ToM,Trial 6,1474.29999999702,follow,correct,82
5fbbecc81dd9320255278632,ToM,Trial 7,1491.5,follow,correct,61
5fbbecc81dd9320255278632,ToM,Trial 8,2219,follow,correct,100
5fbbecc81dd9320255278632,ToM,Trial 9,1358,follow,correct,84
5fbbecc81dd9320255278632,ToM,Assessment of Trust,1776.9000000059605,not_follow,incorrect,78
5fbbf8d39432d5048fb4d4b3,No-ToM,Trial 1,15689.299999999928,follow,correct,67
5fbbf8d39432d5048fb4d4b3,No-ToM,Trial 2,7018.79999999993,follow,correct,74
5fbbf8d39432d5048fb4d4b3,No-ToM,Trial 3,13284.800000000048,follow,correct,65
5fbbf8d39432d5048fb4d4b3,No-ToM,Trial 4,4021.6999999999534,follow,correct,66
5fbbf8d39432d5048fb4d4b3,No-ToM,Breaking of Trust,1228.2999999999302,follow,correct,65
5fbbf8d39432d5048fb4d4b3,No-ToM,Trial 6,8700.900000000023,follow,correct,64
5fbbf8d39432d5048fb4d4b3,No-ToM,Trial 7,10609.600000000091,follow,correct,63
5fbbf8d39432d5048fb4d4b3,No-ToM,Trial 8,3890.900000000024,follow,correct,66
5fbbf8d39432d5048fb4d4b3,No-ToM,Trial 9,6406.5999999999785,follow,correct,65
5fbbf8d39432d5048fb4d4b3,No-ToM,Assessment of Trust,953.7999999999304,not_follow,incorrect,52
5fbf79278fabf61f1042c188,No-ToM,Trial 1,1165.60000000149,follow,correct,100
5fbf79278fabf61f1042c188,No-ToM,Trial 2,5521.9000000003725,follow,correct,100
5fbf79278fabf61f1042c188,No-ToM,Trial 3,9967.5,follow,correct,52
5fbf79278fabf61f1042c188,No-ToM,Trial 4,9047.400000000373,not_follow,incorrect,100
5fbf79278fabf61f1042c188,No-ToM,Breaking of Trust,837,follow,correct,100
5fbf79278fabf61f1042c188,No-ToM,Trial 6,717.5999999996277,follow,correct,75
5fbf79278fabf61f1042c188,No-ToM,Trial 7,2128.7000000011167,follow,correct,100
5fbf79278fabf61f1042c188,No-ToM,Trial 8,8735.300000000745,follow,correct,100
5fbf79278fabf61f1042c188,No-ToM,Trial 9,795.0999999996277,follow,correct,100
5fbf79278fabf61f1042c188,No-ToM,Assessment of Trust,4501.699999999255,not_follow,incorrect,100
5fbfda1b1d5ce13850c1912f,ToM,Trial 1,7156.4249999355525,follow,correct,100
5fbfda1b1d5ce13850c1912f,ToM,Trial 2,2274.3349999655047,follow,correct,100
5fbfda1b1d5ce13850c1912f,ToM,Trial 3,4584.500000113621,follow,correct,100
5fbfda1b1d5ce13850c1912f,ToM,Trial 4,2630.9850001707673,follow,correct,100
5fbfda1b1d5ce13850c1912f,ToM,Breaking of Trust,2406.7400000058105,follow,correct,100
5fbfda1b1d5ce13850c1912f,ToM,Trial 6,1750.8649998344474,follow,correct,100
5fbfda1b1d5ce13850c1912f,ToM,Trial 7,3784.734999993815,follow,correct,100
5fbfda1b1d5ce13850c1912f,ToM,Trial 8,2567.414999939502,follow,correct,100
5fbfda1b1d5ce13850c1912f,ToM,Trial 9,50205.01499995589,not_follow,incorrect,75
5fbfda1b1d5ce13850c1912f,ToM,Assessment of Trust,16534.220000030473,follow,correct,79
5fc0c74abaacbc5a8a41c21f,ToM,Trial 1,1626.699999988079,follow,correct,100
5fc0c74abaacbc5a8a41c21f,ToM,Trial 2,1419.2999999523158,follow,correct,100
5fc0c74abaacbc5a8a41c21f,ToM,Trial 3,5772.5,follow,correct,100
5fc0c74abaacbc5a8a41c21f,ToM,Trial 4,1189.899999976158,not_follow,incorrect,100
5fc0c74abaacbc5a8a41c21f,ToM,Breaking of Trust,1475.199999988079,follow,correct,100
5fc0c74abaacbc5a8a41c21f,ToM,Trial 6,1001.3999999761584,follow,correct,100
5fc0c74abaacbc5a8a41c21f,ToM,Trial 7,2364.5,follow,correct,61
5fc0c74abaacbc5a8a41c21f,ToM,Trial 8,3608.5,follow,correct,100
5fc0c74abaacbc5a8a41c21f,ToM,Trial 9,786.3999999761585,follow,correct,100
5fc0c74abaacbc5a8a41c21f,ToM,Assessment of Trust,917.100000023842,follow,correct,53
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 1,4596.89999999851,follow,correct,100
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 2,757.4000000003725,follow,correct,100
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 3,53548.300000000745,follow,correct,52
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 4,9425.700000001118,follow,correct,82
5fc13d6dc9e79a05bf187e52,No-ToM,Breaking of Trust,1777.700000001118,not_follow,incorrect,100
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 6,1065.10000000149,follow,correct,100
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 7,8380.400000000373,follow,correct,100
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 8,1163.9000000003723,follow,correct,75
5fc13d6dc9e79a05bf187e52,No-ToM,Trial 9,587.5,follow,correct,84
5fc13d6dc9e79a05bf187e52,No-ToM,Assessment of Trust,3397.2999999988815,not_follow,incorrect,100
5fc1a39a9c39d72827b3604c,ToM,Trial 1,4048.800000011921,follow,correct,100
5fc1a39a9c39d72827b3604c,ToM,Trial 2,1217.8000000119205,follow,correct,100
5fc1a39a9c39d72827b3604c,ToM,Trial 3,2691,follow,correct,100
5fc1a39a9c39d72827b3604c,ToM,Trial 4,1194.399999976158,follow,correct,100
5fc1a39a9c39d72827b3604c,ToM,Breaking of Trust,1002.5,follow,correct,100
5fc1a39a9c39d72827b3604c,ToM,Trial 6,946.600000023842,follow,correct,76
5fc1a39a9c39d72827b3604c,ToM,Trial 7,732.3999999761585,follow,correct,85
5fc1a39a9c39d72827b3604c,ToM,Trial 8,1182.6000000238414,follow,correct,100
5fc1a39a9c39d72827b3604c,ToM,Trial 9,1158.199999988079,follow,correct,100
5fc1a39a9c39d72827b3604c,ToM,Assessment of Trust,2196.399999976159,not_follow,incorrect,100
5fc37d96f8b6b96571006116,No-ToM,Trial 1,2813.7999999988815,follow,correct,100
5fc37d96f8b6b96571006116,No-ToM,Trial 2,1802.699999999255,follow,correct,100
5fc37d96f8b6b96571006116,No-ToM,Trial 3,4424.800000000745,follow,correct,100
5fc37d96f8b6b96571006116,No-ToM,Trial 4,4597.599999999628,follow,correct,100
5fc37d96f8b6b96571006116,No-ToM,Breaking of Trust,1643.300000000745,follow,correct,75
5fc37d96f8b6b96571006116,No-ToM,Trial 6,3887.5,follow,correct,90
5fc37d96f8b6b96571006116,No-ToM,Trial 7,3780.199999999255,follow,correct,80
5fc37d96f8b6b96571006116,No-ToM,Trial 8,2544.699999999255,follow,correct,100
5fc37d96f8b6b96571006116,No-ToM,Trial 9,1975.199999999255,follow,correct,100
5fc37d96f8b6b96571006116,No-ToM,Assessment of Trust,2675.0999999996266,follow,correct,53
5fc4e3a13624d2033b394ebd,ToM,Trial 1,3086.100000023841,follow,correct,100
5fc4e3a13624d2033b394ebd,ToM,Trial 2,693.3999999761585,follow,correct,100
5fc4e3a13624d2033b394ebd,ToM,Trial 3,30458.799999952316,follow,correct,99
5fc4e3a13624d2033b394ebd,ToM,Trial 4,896.1999999284745,follow,correct,97
5fc4e3a13624d2033b394ebd,ToM,Breaking of Trust,987.3000000715256,follow,correct,100
5fc4e3a13624d2033b394ebd,ToM,Trial 6,3139.7999999523163,follow,correct,94
5fc4e3a13624d2033b394ebd,ToM,Trial 7,23834.399999976144,follow,correct,100
5fc4e3a13624d2033b394ebd,ToM,Trial 8,2590.5,follow,correct,100
5fc4e3a13624d2033b394ebd,ToM,Trial 9,1705.7000000476835,follow,correct,100
5fc4e3a13624d2033b394ebd,ToM,Assessment of Trust,31517.200000047684,not_follow,incorrect,100
5fc542f02952c102d9aae133,ToM,Trial 1,909.2999999523166,follow,correct,100
5fc542f02952c102d9aae133,ToM,Trial 2,3053,follow,correct,100
5fc542f02952c102d9aae133,ToM,Trial 3,71779.70000004767,follow,correct,100
5fc542f02952c102d9aae133,ToM,Trial 4,1088.900000035763,follow,correct,100
5fc542f02952c102d9aae133,ToM,Breaking of Trust,8097.199999988079,follow,correct,100
5fc542f02952c102d9aae133,ToM,Trial 6,744.6999999880793,follow,correct,100
5fc542f02952c102d9aae133,ToM,Trial 7,1853.899999976158,follow,correct,100
5fc542f02952c102d9aae133,ToM,Trial 8,3519.5,follow,correct,100
5fc542f02952c102d9aae133,ToM,Trial 9,13551.5,follow,correct,100
5fc542f02952c102d9aae133,ToM,Assessment of Trust,6604.099999964237,not_follow,incorrect,100
5fc5cb032e43fa1672e5d224,ToM,Trial 1,2585,follow,correct,90
5fc5cb032e43fa1672e5d224,ToM,Trial 2,1787.6000000238414,follow,correct,100
5fc5cb032e43fa1672e5d224,ToM,Trial 3,2201.300000011921,follow,correct,72
5fc5cb032e43fa1672e5d224,ToM,Trial 4,892.4000000059604,follow,correct,100
5fc5cb032e43fa1672e5d224,ToM,Breaking of Trust,10871.199999988072,follow,correct,72
5fc5cb032e43fa1672e5d224,ToM,Trial 6,954.3000000119208,follow,correct,71
5fc5cb032e43fa1672e5d224,ToM,Trial 7,779.1999999880793,follow,correct,71
5fc5cb032e43fa1672e5d224,ToM,Trial 8,1698.5,follow,correct,100
5fc5cb032e43fa1672e5d224,ToM,Trial 9,841.5999999940394,follow,correct,100
5fc5cb032e43fa1672e5d224,ToM,Assessment of Trust,924.2999999821186,not_follow,incorrect,71
5fc646b7fa88c0042a43c708,ToM,Trial 1,2299.190000001575,follow,correct,100
5fc646b7fa88c0042a43c708,ToM,Trial 2,1342.6300000010524,follow,correct,100
5fc646b7fa88c0042a43c708,ToM,Trial 3,1117.089999999735,follow,correct,60
5fc646b7fa88c0042a43c708,ToM,Trial 4,2481.939999999653,not_follow,incorrect,51
5fc646b7fa88c0042a43c708,ToM,Breaking of Trust,2031.5649999993032,follow,correct,75
5fc646b7fa88c0042a43c708,ToM,Trial 6,1165.465000000026,follow,correct,100
5fc646b7fa88c0042a43c708,ToM,Trial 7,813.4300000001676,follow,correct,100
5fc646b7fa88c0042a43c708,ToM,Trial 8,2497.524999998742,follow,correct,100
5fc646b7fa88c0042a43c708,ToM,Trial 9,957.5349999995668,follow,correct,100
5fc646b7fa88c0042a43c708,ToM,Assessment of Trust,6966.575000000303,follow,correct,100
5fcba68961d36f8e14e43056,ToM,Trial 1,1194,follow,correct,90
5fcba68961d36f8e14e43056,ToM,Trial 2,3045,follow,correct,83
5fcba68961d36f8e14e43056,ToM,Trial 3,3370,follow,correct,28
5fcba68961d36f8e14e43056,ToM,Trial 4,1296,not_follow,incorrect,76
5fcba68961d36f8e14e43056,ToM,Breaking of Trust,8549,not_follow,incorrect,73
5fcba68961d36f8e14e43056,ToM,Trial 6,631,follow,correct,79
5fcba68961d36f8e14e43056,ToM,Trial 7,1147,not_follow,incorrect,71
5fcba68961d36f8e14e43056,ToM,Trial 8,3088,follow,correct,75
5fcba68961d36f8e14e43056,ToM,Trial 9,542,follow,correct,92
5fcba68961d36f8e14e43056,ToM,Assessment of Trust,526,not_follow,incorrect,100
5fccc12e239558aff7566c2b,ToM,Trial 1,2556.5,follow,correct,84
5fccc12e239558aff7566c2b,ToM,Trial 2,927,follow,correct,95
5fccc12e239558aff7566c2b,ToM,Trial 3,3909.799999952316,follow,correct,35
5fccc12e239558aff7566c2b,ToM,Trial 4,1229.7999999523158,not_follow,incorrect,70
5fccc12e239558aff7566c2b,ToM,Breaking of Trust,2354.7999999523163,follow,correct,70
5fccc12e239558aff7566c2b,ToM,Trial 6,2041.4000000953672,follow,correct,35
5fccc12e239558aff7566c2b,ToM,Trial 7,528.5,follow,correct,57
5fccc12e239558aff7566c2b,ToM,Trial 8,1427.399999976158,follow,correct,34
5fccc12e239558aff7566c2b,ToM,Trial 9,4611.300000071528,follow,correct,90
5fccc12e239558aff7566c2b,ToM,Assessment of Trust,1020.2000000476839,not_follow,incorrect,100
5fd5038ab78cf82f89c86bdc,ToM,Trial 1,2842,follow,correct,100
5fd5038ab78cf82f89c86bdc,ToM,Trial 2,1435,follow,correct,100
5fd5038ab78cf82f89c86bdc,ToM,Trial 3,8211,follow,correct,100
5fd5038ab78cf82f89c86bdc,ToM,Trial 4,1443,follow,correct,100
5fd5038ab78cf82f89c86bdc,ToM,Breaking of Trust,1046,follow,correct,100
5fd5038ab78cf82f89c86bdc,ToM,Trial 6,1303,follow,correct,100
5fd5038ab78cf82f89c86bdc,ToM,Trial 7,3066,follow,correct,100
5fd5038ab78cf82f89c86bdc,ToM,Trial 8,3201,follow,correct,100
5fd5038ab78cf82f89c86bdc,ToM,Trial 9,1398,follow,correct,100
5fd5038ab78cf82f89c86bdc,ToM,Assessment of Trust,33245,follow,correct,50
5fd77bb5246a37086f19c67c,ToM,Trial 1,2975.900000002235,follow,correct,86
5fd77bb5246a37086f19c67c,ToM,Trial 2,1247.599999997765,follow,correct,93
5fd77bb5246a37086f19c67c,ToM,Trial 3,19784.70000000298,follow,correct,54
5fd77bb5246a37086f19c67c,ToM,Trial 4,1529.800000000745,follow,correct,86
5fd77bb5246a37086f19c67c,ToM,Breaking of Trust,815.4000000022352,not_follow,incorrect,68
5fd77bb5246a37086f19c67c,ToM,Trial 6,1514.5,follow,correct,97
5fd77bb5246a37086f19c67c,ToM,Trial 7,30219.300000000738,not_follow,incorrect,11
5fd77bb5246a37086f19c67c,ToM,Trial 8,978.8000000007452,follow,correct,100
5fd77bb5246a37086f19c67c,ToM,Trial 9,1076.5,follow,correct,76
5fd77bb5246a37086f19c67c,ToM,Assessment of Trust,9207.10000000149,not_follow,incorrect,80
5fda8761cffa3b71e6d684bf,No-ToM,Trial 1,1934.10000000149,follow,correct,100
5fda8761cffa3b71e6d684bf,No-ToM,Trial 2,1109.200000001118,follow,correct,100
5fda8761cffa3b71e6d684bf,No-ToM,Trial 3,4012.699999999255,follow,correct,66
5fda8761cffa3b71e6d684bf,No-ToM,Trial 4,13716.699999999251,not_follow,incorrect,100
5fda8761cffa3b71e6d684bf,No-ToM,Breaking of Trust,3141.4000000003725,follow,correct,100
5fda8761cffa3b71e6d684bf,No-ToM,Trial 6,954.9000000003724,follow,correct,100
