id,condition,trial,rt,follow_robot,accuracy,conf,data_source,group,rt_mean,conf_mean,follow_freq,5_conf,10_conf,5_rt,10_rt,5_follow,10_follow
5833e52deffe9300018f8380,ToM,Trial 8,847.9000000059604,follow,correct,88,trial,ind_think,2759.060000005364,78.1,9,74,99,12147.299999982115,5188.200000017881,not_follow,follow
5833e52deffe9300018f8380,ToM,Trial 9,551.0999999940394,follow,correct,95,trial,ind_think,2759.060000005364,78.1,9,74,99,12147.299999982115,5188.200000017881,not_follow,follow
5833e52deffe9300018f8380,ToM,Assessment of Trust,5188.200000017881,follow,correct,99,trial,ind_think,2759.060000005364,78.1,9,74,99,12147.299999982115,5188.200000017881,not_follow,follow
58765ba1ce4b2800017289e3,No-ToM,Trial 1,4172.899999976158,follow,correct,100,trial,trust_loser,4184.889999985694,94.9,8,98,97,3840.7999999523163,4313.700000047684,follow,not_follow
58765ba1ce4b2800017289e3,No-ToM,Trial 2,1298.5,follow,correct,100,trial,trust_loser,4184.889999985694,94.9,8,98,97,3840.7999999523163,4313.700000047684,follow,not_follow
58765ba1ce4b2800017289e3,No-ToM,Trial 3,4624.799999952316,not_follow,incorrect,54,attention,trust_loser,4184.889999985694,94.9,8,98,97,3840.7999999523163,4313.700000047684,follow,not_follow
58765ba1ce4b2800017289e3,No-ToM,Trial 4,15445.399999976153,follow,correct,100,trial,trust_loser,4184.889999985694,94.9,8,98,97,3840.7999999523163,4313.700000047684,follow,not_follow
58765ba1ce4b2800017289e3,No-ToM,Breaking of Trust,3840.7999999523163,follow,correct,98,trial,trust_loser,4184.889999985694,94.9,8,98,97,3840.7999999523163,4313.700000047684,follow,not_follow
58765ba1ce4b2800017289e3,No-ToM,Trial 6,1170.6999999284744,follow,correct,100,trial,trust_loser,4184.889999985694,94.9,8,98,97,3840.7999999523163,4313.700000047684,follow,not_follow
58765ba1ce4b2800017289e3,No-ToM,Trial 7,2550.399999976159,follow,correct,100,attention,trust_loser,4184.889999985694,94.9,8,98,97,3840.7999999523163,4313.700000047684,follow,not_follow
58765ba1ce4b2800017289e3,No-ToM,Trial 8,2708.600000023841,follow,correct,100,trial,trust_loser,4184.889999985694,94.9,8,98,97,3840.7999999523163,4313.700000047684,follow,not_follow
58765ba1ce4b2800017289e3,No-ToM,Trial 9,1723.1000000238414,follow,correct,100,trial,trust_loser,4184.889999985694,94.9,8,98,97,3840.7999999523163,4313.700000047684,follow,not_follow
58765ba1ce4b2800017289e3,No-ToM,Assessment of Trust,4313.700000047684,not_follow,incorrect,97,trial,trust_loser,4184.889999985694,94.9,8,98,97,3840.7999999523163,4313.700000047684,follow,not_follow
591e2e99529e9f0001ec705a,ToM,Trial 1,4735.600000000093,follow,correct,79,trial,trust_loser,9143.839999999944,75.1,8,79,67,9106.200000000186,13689.599999999624,follow,not_follow
591e2e99529e9f0001ec705a,ToM,Trial 2,2960.0999999996266,follow,correct,86,trial,trust_loser,9143.839999999944,75.1,8,79,67,9106.200000000186,13689.599999999624,follow,not_follow
591e2e99529e9f0001ec705a,ToM,Trial 3,6740.100000000093,follow,correct,62,attention,trust_loser,9143.839999999944,75.1,8,79,67,9106.200000000186,13689.599999999624,follow,not_follow
591e2e99529e9f0001ec705a,ToM,Trial 4,4451.899999999909,follow,correct,91,trial,trust_loser,9143.839999999944,75.1,8,79,67,9106.200000000186,13689.599999999624,follow,not_follow
591e2e99529e9f0001ec705a,ToM,Breaking of Trust,9106.200000000186,follow,correct,79,trial,trust_loser,9143.839999999944,75.1,8,79,67,9106.200000000186,13689.599999999624,follow,not_follow
591e2e99529e9f0001ec705a,ToM,Trial 6,4638,follow,correct,60,trial,trust_loser,9143.839999999944,75.1,8,79,67,9106.200000000186,13689.599999999624,follow,not_follow
591e2e99529e9f0001ec705a,ToM,Trial 7,34709.5,not_follow,incorrect,58,attention,trust_loser,9143.839999999944,75.1,8,79,67,9106.200000000186,13689.599999999624,follow,not_follow
591e2e99529e9f0001ec705a,ToM,Trial 8,7750.200000000186,follow,correct,81,trial,trust_loser,9143.839999999944,75.1,8,79,67,9106.200000000186,13689.599999999624,follow,not_follow
591e2e99529e9f0001ec705a,ToM,Trial 9,2657.1999999997197,follow,correct,88,trial,trust_loser,9143.839999999944,75.1,8,79,67,9106.200000000186,13689.599999999624,follow,not_follow
591e2e99529e9f0001ec705a,ToM,Assessment of Trust,13689.599999999624,not_follow,incorrect,67,trial,trust_loser,9143.839999999944,75.1,8,79,67,9106.200000000186,13689.599999999624,follow,not_follow
59858eab7678a6000110e4d6,No-ToM,Trial 1,1639,follow,correct,100,trial,trust_loser,1659.9,93.3,9,100,64,818,956,follow,not_follow
59858eab7678a6000110e4d6,No-ToM,Trial 2,900,follow,correct,100,trial,trust_loser,1659.9,93.3,9,100,64,818,956,follow,not_follow
59858eab7678a6000110e4d6,No-ToM,Trial 3,8271,follow,correct,100,attention,trust_loser,1659.9,93.3,9,100,64,818,956,follow,not_follow
59858eab7678a6000110e4d6,No-ToM,Trial 4,1183,follow,correct,69,trial,trust_loser,1659.9,93.3,9,100,64,818,956,follow,not_follow
59858eab7678a6000110e4d6,No-ToM,Breaking of Trust,818,follow,correct,100,trial,trust_loser,1659.9,93.3,9,100,64,818,956,follow,not_follow
59858eab7678a6000110e4d6,No-ToM,Trial 6,871,follow,correct,100,trial,trust_loser,1659.9,93.3,9,100,64,818,956,follow,not_follow
59858eab7678a6000110e4d6,No-ToM,Trial 7,736,follow,correct,100,attention,trust_loser,1659.9,93.3,9,100,64,818,956,follow,not_follow
59858eab7678a6000110e4d6,No-ToM,Trial 8,628,follow,correct,100,trial,trust_loser,1659.9,93.3,9,100,64,818,956,follow,not_follow
59858eab7678a6000110e4d6,No-ToM,Trial 9,597,follow,correct,100,trial,trust_loser,1659.9,93.3,9,100,64,818,956,follow,not_follow
59858eab7678a6000110e4d6,No-ToM,Assessment of Trust,956,not_follow,incorrect,64,trial,trust_loser,1659.9,93.3,9,100,64,818,956,follow,not_follow
5a0e2710f2e3460001edb9f9,No-ToM,Trial 1,1860.0999999642377,follow,correct,100,trial,trustor,1889.4199999928476,96.4,9,100,80,1275.399999976158,1812.400000035763,follow,follow
5a0e2710f2e3460001edb9f9,No-ToM,Trial 2,1105.699999988079,follow,correct,100,trial,trustor,1889.4199999928476,96.4,9,100,80,1275.399999976158,1812.400000035763,follow,follow
5a0e2710f2e3460001edb9f9,No-ToM,Trial 3,2735.5999999642368,follow,correct,100,attention,trustor,1889.4199999928476,96.4,9,100,80,1275.399999976158,1812.400000035763,follow,follow
5a0e2710f2e3460001edb9f9,No-ToM,Trial 4,2688.800000011921,follow,correct,100,trial,trustor,1889.4199999928476,96.4,9,100,80,1275.399999976158,1812.400000035763,follow,follow
5a0e2710f2e3460001edb9f9,No-ToM,Breaking of Trust,1275.399999976158,follow,correct,100,trial,trustor,1889.4199999928476,96.4,9,100,80,1275.399999976158,1812.400000035763,follow,follow
5a0e2710f2e3460001edb9f9,No-ToM,Trial 6,2232.399999976159,follow,correct,100,trial,trustor,1889.4199999928476,96.4,9,100,80,1275.399999976158,1812.400000035763,follow,follow
5a0e2710f2e3460001edb9f9,No-ToM,Trial 7,2966,not_follow,incorrect,84,attention,trustor,1889.4199999928476,96.4,9,100,80,1275.399999976158,1812.400000035763,follow,follow
5a0e2710f2e3460001edb9f9,No-ToM,Trial 8,1013.3000000119207,follow,correct,100,trial,trustor,1889.4199999928476,96.4,9,100,80,1275.399999976158,1812.400000035763,follow,follow
5a0e2710f2e3460001edb9f9,No-ToM,Trial 9,1204.5,follow,correct,100,trial,trustor,1889.4199999928476,96.4,9,100,80,1275.399999976158,1812.400000035763,follow,follow
5a0e2710f2e3460001edb9f9,No-ToM,Assessment of Trust,1812.400000035763,follow,correct,80,trial,trustor,1889.4199999928476,96.4,9,100,80,1275.399999976158,1812.400000035763,follow,follow
5a16e865a383a100011b5ea3,No-ToM,Trial 1,3488.300000011921,follow,correct,100,trial,trust_loser,2607.010000002384,96.2,8,100,79,2977.100000023841,2582.0999999642368,follow,not_follow
5a16e865a383a100011b5ea3,No-ToM,Trial 2,1111.400000035763,follow,correct,100,trial,trust_loser,2607.010000002384,96.2,8,100,79,2977.100000023841,2582.0999999642368,follow,not_follow
5a16e865a383a100011b5ea3,No-ToM,Trial 3,6259.5,follow,correct,99,attention,trust_loser,2607.010000002384,96.2,8,100,79,2977.100000023841,2582.0999999642368,follow,not_follow
5a16e865a383a100011b5ea3,No-ToM,Trial 4,2550.899999976159,follow,correct,100,trial,trust_loser,2607.010000002384,96.2,8,100,79,2977.100000023841,2582.0999999642368,follow,not_follow
5a16e865a383a100011b5ea3,No-ToM,Breaking of Trust,2977.100000023841,follow,correct,100,trial,trust_loser,2607.010000002384,96.2,8,100,79,2977.100000023841,2582.0999999642368,follow,not_follow
5a16e865a383a100011b5ea3,No-ToM,Trial 6,1385.2000000476837,follow,correct,100,trial,trust_loser,2607.010000002384,96.2,8,100,79,2977.100000023841,2582.0999999642368,follow,not_follow
5a16e865a383a100011b5ea3,No-ToM,Trial 7,1448.199999988079,follow,correct,100,attention,trust_loser,2607.010000002384,96.2,8,100,79,2977.100000023841,2582.0999999642368,follow,not_follow
5a16e865a383a100011b5ea3,No-ToM,Trial 8,2879.0999999642368,not_follow,incorrect,84,trial,trust_loser,2607.010000002384,96.2,8,100,79,2977.100000023841,2582.0999999642368,follow,not_follow
5a16e865a383a100011b5ea3,No-ToM,Trial 9,1388.3000000119205,follow,correct,100,trial,trust_loser,2607.010000002384,96.2,8,100,79,2977.100000023841,2582.0999999642368,follow,not_follow
5a16e865a383a100011b5ea3,No-ToM,Assessment of Trust,2582.0999999642368,not_follow,incorrect,79,trial,trust_loser,2607.010000002384,96.2,8,100,79,2977.100000023841,2582.0999999642368,follow,not_follow
5a280910e5bd400001e19ebd,No-ToM,Trial 1,1162.7749999997322,follow,correct,100,trial,trustor,3055.0429999999355,97.7,10,100,77,809.4350000001141,579.0799999994925,follow,follow
5a280910e5bd400001e19ebd,No-ToM,Trial 2,1501.4499999997793,follow,correct,100,trial,trustor,3055.0429999999355,97.7,10,100,77,809.4350000001141,579.0799999994925,follow,follow
5a280910e5bd400001e19ebd,No-ToM,Trial 3,18510.320000000356,follow,correct,100,attention,trustor,3055.0429999999355,97.7,10,100,77,809.4350000001141,579.0799999994925,follow,follow
5a280910e5bd400001e19ebd,No-ToM,Trial 4,599.8099999997064,follow,correct,100,trial,trustor,3055.0429999999355,97.7,10,100,77,809.4350000001141,579.0799999994925,follow,follow
5a280910e5bd400001e19ebd,No-ToM,Breaking of Trust,809.4350000001141,follow,correct,100,trial,trustor,3055.0429999999355,97.7,10,100,77,809.4350000001141,579.0799999994925,follow,follow
5a280910e5bd400001e19ebd,No-ToM,Trial 6,2408.6999999999534,follow,correct,100,trial,trustor,3055.0429999999355,97.7,10,100,77,809.4350000001141,579.0799999994925,follow,follow
5a280910e5bd400001e19ebd,No-ToM,Trial 7,2753.230000000214,follow,correct,100,attention,trustor,3055.0429999999355,97.7,10,100,77,809.4350000001141,579.0799999994925,follow,follow
5a280910e5bd400001e19ebd,No-ToM,Trial 8,1494.8300000006566,follow,correct,100,trial,trustor,3055.0429999999355,97.7,10,100,77,809.4350000001141,579.0799999994925,follow,follow
5a280910e5bd400001e19ebd,No-ToM,Trial 9,730.7999999993483,follow,correct,100,trial,trustor,3055.0429999999355,97.7,10,100,77,809.4350000001141,579.0799999994925,follow,follow
5a280910e5bd400001e19ebd,No-ToM,Assessment of Trust,579.0799999994925,follow,correct,77,trial,trustor,3055.0429999999355,97.7,10,100,77,809.4350000001141,579.0799999994925,follow,follow
5a4d409dd5b53b0001f829f1,ToM,Trial 1,1284.2999999988824,follow,correct,80,trial,trust_loser,3194.519999999925,84.2,8,77,89,1410.5999999996275,6064.9000000003725,follow,not_follow
5a4d409dd5b53b0001f829f1,ToM,Trial 2,845,follow,correct,86,trial,trust_loser,3194.519999999925,84.2,8,77,89,1410.5999999996275,6064.9000000003725,follow,not_follow
5a4d409dd5b53b0001f829f1,ToM,Trial 3,4940.9000000003725,follow,correct,75,attention,trust_loser,3194.519999999925,84.2,8,77,89,1410.5999999996275,6064.9000000003725,follow,not_follow
5a4d409dd5b53b0001f829f1,ToM,Trial 4,1442,not_follow,incorrect,80,trial,trust_loser,3194.519999999925,84.2,8,77,89,1410.5999999996275,6064.9000000003725,follow,not_follow
5a4d409dd5b53b0001f829f1,ToM,Breaking of Trust,1410.5999999996275,follow,correct,77,trial,trust_loser,3194.519999999925,84.2,8,77,89,1410.5999999996275,6064.9000000003725,follow,not_follow
5a4d409dd5b53b0001f829f1,ToM,Trial 6,798.0999999996277,follow,correct,77,trial,trust_loser,3194.519999999925,84.2,8,77,89,1410.5999999996275,6064.9000000003725,follow,not_follow
5a4d409dd5b53b0001f829f1,ToM,Trial 7,1057.9000000003725,follow,correct,91,attention,trust_loser,3194.519999999925,84.2,8,77,89,1410.5999999996275,6064.9000000003725,follow,not_follow
5a4d409dd5b53b0001f829f1,ToM,Trial 8,12306.599999999624,follow,correct,96,trial,trust_loser,3194.519999999925,84.2,8,77,89,1410.5999999996275,6064.9000000003725,follow,not_follow
5a4d409dd5b53b0001f829f1,ToM,Trial 9,1794.9000000003725,follow,correct,91,trial,trust_loser,3194.519999999925,84.2,8,77,89,1410.5999999996275,6064.9000000003725,follow,not_follow
5a4d409dd5b53b0001f829f1,ToM,Assessment of Trust,6064.9000000003725,not_follow,incorrect,89,trial,trust_loser,3194.519999999925,84.2,8,77,89,1410.5999999996275,6064.9000000003725,follow,not_follow
5a609c8331b87a0001c6b64c,No-ToM,Trial 1,2488.600000023841,follow,correct,100,trial,trust_loser,7880.749999994039,96.9,8,100,100,1573.699999988079,4757.5,follow,not_follow
5a609c8331b87a0001c6b64c,No-ToM,Trial 2,1099.199999988079,follow,correct,100,trial,trust_loser,7880.749999994039,96.9,8,100,100,1573.699999988079,4757.5,follow,not_follow
5a609c8331b87a0001c6b64c,No-ToM,Trial 3,10835.699999988072,follow,correct,100,attention,trust_loser,7880.749999994039,96.9,8,100,100,1573.699999988079,4757.5,follow,not_follow
5a609c8331b87a0001c6b64c,No-ToM,Trial 4,5519.300000011923,not_follow,incorrect,82,trial,trust_loser,7880.749999994039,96.9,8,100,100,1573.699999988079,4757.5,follow,not_follow
5a609c8331b87a0001c6b64c,No-ToM,Breaking of Trust,1573.699999988079,follow,correct,100,trial,trust_loser,7880.749999994039,96.9,8,100,100,1573.699999988079,4757.5,follow,not_follow
5a609c8331b87a0001c6b64c,No-ToM,Trial 6,3155.199999988079,follow,correct,100,trial,trust_loser,7880.749999994039,96.9,8,100,100,1573.699999988079,4757.5,follow,not_follow
5a609c8331b87a0001c6b64c,No-ToM,Trial 7,45806.19999998808,follow,correct,87,attention,trust_loser,7880.749999994039,96.9,8,100,100,1573.699999988079,4757.5,follow,not_follow
5a609c8331b87a0001c6b64c,No-ToM,Trial 8,1792.2999999523158,follow,correct,100,trial,trust_loser,7880.749999994039,96.9,8,100,100,1573.699999988079,4757.5,follow,not_follow
5a609c8331b87a0001c6b64c,No-ToM,Trial 9,1779.8000000119205,follow,correct,100,trial,trust_loser,7880.749999994039,96.9,8,100,100,1573.699999988079,4757.5,follow,not_follow
5a609c8331b87a0001c6b64c,No-ToM,Assessment of Trust,4757.5,not_follow,incorrect,100,trial,trust_loser,7880.749999994039,96.9,8,100,100,1573.699999988079,4757.5,follow,not_follow
5a913be789de8200013ea962,ToM,Trial 1,1439.29999999702,follow,correct,100,trial,trustor,7677.899999999256,100,9,100,100,773,53913.300000004485,follow,follow
5a913be789de8200013ea962,ToM,Trial 2,1204.5,follow,correct,100,trial,trustor,7677.899999999256,100,9,100,100,773,53913.300000004485,follow,follow
5a913be789de8200013ea962,ToM,Trial 3,1896,follow,correct,100,attention,trustor,7677.899999999256,100,9,100,100,773,53913.300000004485,follow,follow
5a913be789de8200013ea962,ToM,Trial 4,12448.699999995526,not_follow,incorrect,100,trial,trustor,7677.899999999256,100,9,100,100,773,53913.300000004485,follow,follow
5a913be789de8200013ea962,ToM,Breaking of Trust,773,follow,correct,100,trial,trustor,7677.899999999256,100,9,100,100,773,53913.300000004485,follow,follow
5a913be789de8200013ea962,ToM,Trial 6,1350.2000000029802,follow,correct,100,trial,trustor,7677.899999999256,100,9,100,100,773,53913.300000004485,follow,follow
5a913be789de8200013ea962,ToM,Trial 7,1377.30000000447,follow,correct,100,attention,trustor,7677.899999999256,100,9,100,100,773,53913.300000004485,follow,follow
5a913be789de8200013ea962,ToM,Trial 8,1624.5999999940395,follow,correct,100,trial,trustor,7677.899999999256,100,9,100,100,773,53913.300000004485,follow,follow
5a913be789de8200013ea962,ToM,Trial 9,752.0999999940394,follow,correct,100,trial,trustor,7677.899999999256,100,9,100,100,773,53913.300000004485,follow,follow
5a913be789de8200013ea962,ToM,Assessment of Trust,53913.300000004485,follow,correct,100,trial,trustor,7677.899999999256,100,9,100,100,773,53913.300000004485,follow,follow
5aebbcc623e2ca0001974e39,No-ToM,Trial 1,2111.399999976159,follow,correct,100,trial,trust_loser,9169.719999992849,83.9,9,73,62,3218.1999999284744,57534.89999997617,follow,not_follow
5aebbcc623e2ca0001974e39,No-ToM,Trial 2,1263.7000000476837,follow,correct,100,trial,trust_loser,9169.719999992849,83.9,9,73,62,3218.1999999284744,57534.89999997617,follow,not_follow
5aebbcc623e2ca0001974e39,No-ToM,Trial 3,4216.899999976158,follow,correct,81,attention,trust_loser,9169.719999992849,83.9,9,73,62,3218.1999999284744,57534.89999997617,follow,not_follow
5aebbcc623e2ca0001974e39,No-ToM,Trial 4,18338.600000023845,follow,correct,75,trial,trust_loser,9169.719999992849,83.9,9,73,62,3218.1999999284744,57534.89999997617,follow,not_follow
5aebbcc623e2ca0001974e39,No-ToM,Breaking of Trust,3218.1999999284744,follow,correct,73,trial,trust_loser,9169.719999992849,83.9,9,73,62,3218.1999999284744,57534.89999997617,follow,not_follow
5aebbcc623e2ca0001974e39,No-ToM,Trial 6,1512.099999904633,follow,correct,75,trial,trust_loser,9169.719999992849,83.9,9,73,62,3218.1999999284744,57534.89999997617,follow,not_follow
5aebbcc623e2ca0001974e39,No-ToM,Trial 7,1698.8000000715256,follow,correct,87,attention,trust_loser,9169.719999992849,83.9,9,73,62,3218.1999999284744,57534.89999997617,follow,not_follow
5aebbcc623e2ca0001974e39,No-ToM,Trial 8,984.2999999523166,follow,correct,100,trial,trust_loser,9169.719999992849,83.9,9,73,62,3218.1999999284744,57534.89999997617,follow,not_follow
5aebbcc623e2ca0001974e39,No-ToM,Trial 9,818.3000000715256,follow,correct,86,trial,trust_loser,9169.719999992849,83.9,9,73,62,3218.1999999284744,57534.89999997617,follow,not_follow
5aebbcc623e2ca0001974e39,No-ToM,Assessment of Trust,57534.89999997617,not_follow,incorrect,62,trial,trust_loser,9169.719999992849,83.9,9,73,62,3218.1999999284744,57534.89999997617,follow,not_follow
5b01647dc66dc6000197d6ea,No-ToM,Trial 1,1224.4000000059605,follow,correct,100,trial,trust_loser,1966.5299999997021,97.8,8,78,100,872.29999999702,6671.400000005961,follow,not_follow
5b01647dc66dc6000197d6ea,No-ToM,Trial 2,1456.5,follow,correct,100,trial,trust_loser,1966.5299999997021,97.8,8,78,100,872.29999999702,6671.400000005961,follow,not_follow
5b01647dc66dc6000197d6ea,No-ToM,Trial 3,3557.699999988079,follow,correct,100,attention,trust_loser,1966.5299999997021,97.8,8,78,100,872.29999999702,6671.400000005961,follow,not_follow
5b01647dc66dc6000197d6ea,No-ToM,Trial 4,1009.5,not_follow,incorrect,100,trial,trust_loser,1966.5299999997021,97.8,8,78,100,872.29999999702,6671.400000005961,follow,not_follow
5b01647dc66dc6000197d6ea,No-ToM,Breaking of Trust,872.29999999702,follow,correct,78,trial,trust_loser,1966.5299999997021,97.8,8,78,100,872.29999999702,6671.400000005961,follow,not_follow
5b01647dc66dc6000197d6ea,No-ToM,Trial 6,1242.7000000029802,follow,correct,100,trial,trust_loser,1966.5299999997021,97.8,8,78,100,872.29999999702,6671.400000005961,follow,not_follow
5b01647dc66dc6000197d6ea,No-ToM,Trial 7,1789.5,follow,correct,100,attention,trust_loser,1966.5299999997021,97.8,8,78,100,872.29999999702,6671.400000005961,follow,not_follow
5b01647dc66dc6000197d6ea,No-ToM,Trial 8,1001.79999999702,follow,correct,100,trial,trust_loser,1966.5299999997021,97.8,8,78,100,872.29999999702,6671.400000005961,follow,not_follow
5b01647dc66dc6000197d6ea,No-ToM,Trial 9,839.5,follow,correct,100,trial,trust_loser,1966.5299999997021,97.8,8,78,100,872.29999999702,6671.400000005961,follow,not_follow
5b01647dc66dc6000197d6ea,No-ToM,Assessment of Trust,6671.400000005961,not_follow,incorrect,100,trial,trust_loser,1966.5299999997021,97.8,8,78,100,872.29999999702,6671.400000005961,follow,not_follow
5b212164cfbf200001cfb3ad,ToM,Trial 1,1913,follow,correct,60,trial,trustor,1772.3,66,9,61,60,520,585,follow,follow
5b212164cfbf200001cfb3ad,ToM,Trial 2,762,follow,correct,80,trial,trustor,1772.3,66,9,61,60,520,585,follow,follow
5b212164cfbf200001cfb3ad,ToM,Trial 3,7564,not_follow,incorrect,40,attention,trustor,1772.3,66,9,61,60,520,585,follow,follow
5b212164cfbf200001cfb3ad,ToM,Trial 4,1056,follow,correct,70,trial,trustor,1772.3,66,9,61,60,520,585,follow,follow
5b212164cfbf200001cfb3ad,ToM,Breaking of Trust,520,follow,correct,61,trial,trustor,1772.3,66,9,61,60,520,585,follow,follow
5b212164cfbf200001cfb3ad,ToM,Trial 6,989,follow,correct,70,trial,trustor,1772.3,66,9,61,60,520,585,follow,follow
5b212164cfbf200001cfb3ad,ToM,Trial 7,2150,follow,correct,65,attention,trustor,1772.3,66,9,61,60,520,585,follow,follow
5b212164cfbf200001cfb3ad,ToM,Trial 8,1418,follow,correct,75,trial,trustor,1772.3,66,9,61,60,520,585,follow,follow
5b212164cfbf200001cfb3ad,ToM,Trial 9,766,follow,correct,79,trial,trustor,1772.3,66,9,61,60,520,585,follow,follow
5b212164cfbf200001cfb3ad,ToM,Assessment of Trust,585,follow,correct,60,trial,trustor,1772.3,66,9,61,60,520,585,follow,follow
5b4cfe36d4c93b00019c79aa,No-ToM,Trial 1,1222.5800000596792,follow,correct,70,trial,trustor,7929.426999995487,61,10,55,55,1283.9349999558178,10325.504999957044,follow,follow
5b4cfe36d4c93b00019c79aa,No-ToM,Trial 2,1278.165000025183,follow,correct,60,trial,trustor,7929.426999995487,61,10,55,55,1283.9349999558178,10325.504999957044,follow,follow
5b4cfe36d4c93b00019c79aa,No-ToM,Trial 3,4855.905000003988,follow,correct,40,attention,trustor,7929.426999995487,61,10,55,55,1283.9349999558178,10325.504999957044,follow,follow
5b4cfe36d4c93b00019c79aa,No-ToM,Trial 4,1792.4799999454995,follow,correct,75,trial,trustor,7929.426999995487,61,10,55,55,1283.9349999558178,10325.504999957044,follow,follow
5b4cfe36d4c93b00019c79aa,No-ToM,Breaking of Trust,1283.9349999558178,follow,correct,55,trial,trustor,7929.426999995487,61,10,55,55,1283.9349999558178,10325.504999957044,follow,follow
5b4cfe36d4c93b00019c79aa,No-ToM,Trial 6,36522.38999994008,follow,correct,60,trial,trustor,7929.426999995487,61,10,55,55,1283.9349999558178,10325.504999957044,follow,follow
5b4cfe36d4c93b00019c79aa,No-ToM,Trial 7,19573.79499997478,follow,correct,60,attention,trustor,7929.426999995487,61,10,55,55,1283.9349999558178,10325.504999957044,follow,follow
5b4cfe36d4c93b00019c79aa,No-ToM,Trial 8,1231.1150000896305,follow,correct,75,trial,trustor,7929.426999995487,61,10,55,55,1283.9349999558178,10325.504999957044,follow,follow
5b4cfe36d4c93b00019c79aa,No-ToM,Trial 9,1208.4000000031665,follow,correct,60,trial,trustor,7929.426999995487,61,10,55,55,1283.9349999558178,10325.504999957044,follow,follow
5b4cfe36d4c93b00019c79aa,No-ToM,Assessment of Trust,10325.504999957044,follow,correct,55,trial,trustor,7929.426999995487,61,10,55,55,1283.9349999558178,10325.504999957044,follow,follow
5b73dc45a6cbce0001228d87,ToM,Trial 1,1273.600000000093,follow,correct,66,trial,trustor,4870.630000000027,79.2,10,59,76,1226.8999999999064,1255.5,follow,follow
5b73dc45a6cbce0001228d87,ToM,Trial 2,1110.199999999953,follow,correct,100,trial,trustor,4870.630000000027,79.2,10,59,76,1226.8999999999064,1255.5,follow,follow
5b73dc45a6cbce0001228d87,ToM,Trial 3,30700.300000000047,follow,correct,40,attention,trustor,4870.630000000027,79.2,10,59,76,1226.8999999999064,1255.5,follow,follow
5b73dc45a6cbce0001228d87,ToM,Trial 4,865.1000000000931,follow,correct,100,trial,trustor,4870.630000000027,79.2,10,59,76,1226.8999999999064,1255.5,follow,follow
5b73dc45a6cbce0001228d87,ToM,Breaking of Trust,1226.8999999999064,follow,correct,59,trial,trustor,4870.630000000027,79.2,10,59,76,1226.8999999999064,1255.5,follow,follow
5b73dc45a6cbce0001228d87,ToM,Trial 6,3975.600000000093,follow,correct,70,trial,trustor,4870.630000000027,79.2,10,59,76,1226.8999999999064,1255.5,follow,follow
5b73dc45a6cbce0001228d87,ToM,Trial 7,3894,follow,correct,81,attention,trustor,4870.630000000027,79.2,10,59,76,1226.8999999999064,1255.5,follow,follow
5b73dc45a6cbce0001228d87,ToM,Trial 8,2768.600000000093,follow,correct,100,trial,trustor,4870.630000000027,79.2,10,59,76,1226.8999999999064,1255.5,follow,follow
5b73dc45a6cbce0001228d87,ToM,Trial 9,1636.5,follow,correct,100,trial,trustor,4870.630000000027,79.2,10,59,76,1226.8999999999064,1255.5,follow,follow
5b73dc45a6cbce0001228d87,ToM,Assessment of Trust,1255.5,follow,correct,76,trial,trustor,4870.630000000027,79.2,10,59,76,1226.8999999999064,1255.5,follow,follow
5bc7851135b90f0001432a3c,ToM,Trial 1,1233.9099999517207,follow,correct,100,trial,trust_loser,2323.661499982699,89,9,93,51,762.7449999563398,9254.979999968773,follow,not_follow
5bc7851135b90f0001432a3c,ToM,Trial 2,892.5400001462549,follow,correct,98,trial,trust_loser,2323.661499982699,89,9,93,51,762.7449999563398,9254.979999968773,follow,not_follow
5bc7851135b90f0001432a3c,ToM,Trial 3,3747.329999925569,follow,correct,89,attention,trust_loser,2323.661499982699,89,9,93,51,762.7449999563398,9254.979999968773,follow,not_follow
5bc7851135b90f0001432a3c,ToM,Trial 4,1205.4899998474866,follow,correct,100,trial,trust_loser,2323.661499982699,89,9,93,51,762.7449999563398,9254.979999968773,follow,not_follow
5bc7851135b90f0001432a3c,ToM,Breaking of Trust,762.7449999563398,follow,correct,93,trial,trust_loser,2323.661499982699,89,9,93,51,762.7449999563398,9254.979999968773,follow,not_follow
5bc7851135b90f0001432a3c,ToM,Trial 6,1301.8300000112504,follow,correct,75,trial,trust_loser,2323.661499982699,89,9,93,51,762.7449999563398,9254.979999968773,follow,not_follow
5bc7851135b90f0001432a3c,ToM,Trial 7,1525.4049999639396,follow,correct,93,attention,trust_loser,2323.661499982699,89,9,93,51,762.7449999563398,9254.979999968773,follow,not_follow
5bc7851135b90f0001432a3c,ToM,Trial 8,2435.014999937266,follow,correct,100,trial,trust_loser,2323.661499982699,89,9,93,51,762.7449999563398,9254.979999968773,follow,not_follow
5bc7851135b90f0001432a3c,ToM,Trial 9,877.3700001183897,follow,correct,91,trial,trust_loser,2323.661499982699,89,9,93,51,762.7449999563398,9254.979999968773,follow,not_follow
5bc7851135b90f0001432a3c,ToM,Assessment of Trust,9254.979999968773,not_follow,incorrect,51,trial,trust_loser,2323.661499982699,89,9,93,51,762.7449999563398,9254.979999968773,follow,not_follow
